,text,user
227,۲.ما در جلسۀ شورای امنیت هشدار دادیم که اقدام اسرائیل باید صراحتا محکوم شود اما به آن بی‌توجهی شد. پیشنهاد پیش‌نویس برای یک بیانیه دادیم اما آمریکا، انگلیس و فرانسه از پذیرش اصول قوانین بین‌المللی خودداری کردند و آن را نپذیرفتند.,FarsNews_Agency
228,۱.نمایندهٔ روسیه در شورای امنیت: دبیرکل سازمان ملل حملۀ ایران را بلافاصله محکوم کرد اما در مورد حملۀ اسرائیل به کنسولگری ایران چنین واکنشی نداشت؛ این رویکرد درست نیست.,FarsNews_Agency
229,نمایندهٔ الجزایر در شورای امنیت: حملۀ اسرائیل به کنسولگری ایران یک اقدام خودسرانه بود و دیشب نتیجه‌اش هم را دیدیم. نمی‌شود هنگام حمله به خاک یک طرف با مهاجم با ملایمت برخورد کرد و وقتی طرف دوم تلافی کرد با شدت او را محکوم کرد؛ این سیاست دوگانه است.,FarsNews_Agency
230,نمایندهٔ انگلیس در شورای امنیت: ایران نقش بی‌ثبات‌ساز در منطقه دارد. حملۀ دیشب اولین حملۀ مستقیم ایران به خاک اسرائیل بود و انگلیس آن را محکوم می‌کند. نیت ایران ایجاد آشوب در منطقه است. انگلیس از امنیت اسرائیل دفاع می‌کند. ما طرف‌ها را به خویشتن‌داری دعوت می‌کنیم.,FarsNews_Agency
231,نمایندهٔ فرانسه در شورای امنیت: حملات بی‌سابقۀ ایران را محکوم می‌کنیم. از شورای امنیت می‌خواهیم‌ برای برقراری آرامش در منطقه تلاش کند. بر دفاع از اسرائیل تاکید می‌کنیم. تلاش می‌کنیم از بالارفتن تنش جلوگیری کنیم.,FarsNews_Agency
232,نمایندهٔ آمریکا در شورای امنیت: از ایران و متحدانش می‌‌خواهیم حملات بیشتری انجام ندهند. ایرانی‌ها حملۀ هفتم اکتبر را محکوم نکردند. حملۀ ایران برخلاف صلح بین‌المللی بود. در روزهای آتی اقدام‌هایی را برای پاسخگو‌کردن ایران انجام می‌دهد. ما دنبال بالابردن تنش‌ها نیستیم.,FarsNews_Agency
233,دبیرکل سازمان ملل در نشست شورای امنیت: مکان‌های دیپلماتیک مصونیت دارند و اسرائیل با حمله به کنسولگری ایران، این اصل را نقض کرد. بالارفتن تنش در منطقه را که با حملۀ ایران به اسرائیل شدت گرفت، محکوم می‌کنم. تلاش می‌کنیم از بیشترشدن تنش‌ها جلوگیری کنیم. باید به مشکل غزه پایان دهیم.,FarsNews_Agency
234,وزیر خارجۀ رژیم صهیونیستی: ایران و پیروانش ثبات منطقه را تهدید می‌کنند و کشورهای میانه‌روی منطقه و کشورهای جهان باید تجاوز ایران را مهار کنند.,FarsNews_Agency
235,"امیرعبداللهیان در گفت‌وگو با مسئول سیاست خارجی اتحادیۀ اروپا: در صورت شرارت رژیم صهیونیستی، پاسخ ایران فوری، گسترده و حداکثری خواهد بود

بورل: پاسخ نظامی ایران دور از انتظار نبود. از اینکه این عملیات تمام شده خرسندیم. از نظر ما حمله به ساختمان کنسولی ایران محکوم است.",FarsNews_Agency
236,رسانه‌های صهیونیستی خبر دادند، صدای انفجاری در شهر ایلات و بدون به صدا درآمدن آژیرهای خطر شنیده شده. مقام‌های صهیونیست مدعی شدند گنبد آهنین یک پرتابه را در حریم هوایی ایلات رهگیری و با آن مقابله کرده است.,FarsNews_Agency
237,"RT @khamenei_ir: אל-קודס הקדושה תהיה בידי המוסלמים, והעולם המוסלמי יחגוג שחרור פלסטין. https://t.co/PB3wZk1jcN",FarsNews_Agency
238,وزیر خارجۀ اردن: اسرائیل با حمله به کنسولگری ایران جرقۀ تنش را زد. مشکل اصلی، جلوگیری از افزایش تنش است و بار این مسئله بر دوش اسرائیل است. همه به‌دنبال کاهش تنش هستند و می‌دانند که تنها راه این مسئله، توقف جنگ اسرائیل علیه غزه است.,FarsNews_Agency
239,خبرگزاری فرانسه: یک مقام دولت آمریکا گفته اسرائیل به اطلاع واشنگتن رسانده که به دنبال تشدید تنش با ایران نیست.,FarsNews_Agency
240,سازمان رادیو و تلویزیون رژیم صهیونیستی: نتانیاهو تصمیم گرفت تا حمله به رفح را به تعویق بیندازد.,FarsNews_Agency
241,شورای‌عالی امنیت ملی: اگر رژیم صهیونیستی بخواهد به شرارت علیه ایران ادامه دهد، پاسخی حداقل ۱۰ برابرِ همان را دریافت خواهد کرد.,FarsNews_Agency
242,چین حملات اخیر ایران به اهداف نظامی رژیم اسرائیل را ناشی از اقدامات نظامی این رژیم در غزه دانست. به نوشتۀ وبگاه استریت تایمز، چین اعلام کرده از حملهٔ ایران نگران است اما از محکوم کردن آن خودداری کرد.,FarsNews_Agency
243,روزنامۀ اسرائیل هیوم: با حملۀ ایران معادلات تغییر کرد. باید تهدیدهای ایران را جدی بگیریم. اسرائیل دیگر نمی‌تواند بدون در نظر گرفتن تبعات، به اهداف ایران حمله کند. حملۀ موشکی ایران توانست مقابل اسرائیل بازدارندگی ایجاد کند، اکنون اسرائیل برای هر اقدامی باید ۲ بار فکر کند.,FarsNews_Agency
244,پادشاه اردن در گفت‌وگوی تلفنی با رئیس‌جمهور آمریکا هشدار داد هرگونه اقدامات تشدیدکنندۀ اسرائیل، منجر به گسترش درگیری در منطقه خواهد شد.,FarsNews_Agency
245,حسن روحانی: امیدوارم صهیونیست‌ها درس گرفته باشند و دست از تجاوز بردارند. اگر بخواهند ادامه دهند به‌طور طبیعی پاسخ آن را خواهند دید؛ گرچه ما امیدواریم حماقتشان را تکرار نکنند.,FarsNews_Agency
246,مایکل مالوف، تحلیلگر سابق پنتاگون: پایگاه‌های آمریکاییِ نزدیک ایران به‌دلیل آسیب پذیری‌هایشان برابر حمله، به پاشنۀ آشیل آمریکا تبدیل شده‌اند.,FarsNews_Agency
247,سخنگوی ارتش رژیم صهیونیستی اعلام کرد، تعطیلی تمامی فعالیت‌های آموزشی و ممنوعیت تجمع در سرزمین‌های اشغالی تا دوشنبه تمدید شده است.,FarsNews_Agency
248,روزنامۀ صهیونیستی هاآرتص: پایگاه‌های نظامی آمریکا در سراسر خاورمیانه و زرادخانه اتمی دیمونا  در اسرائیل، اهداف آسانی برای حملۀ سنگین ایران هستند. اگر اسرائیل بیشتر به پیش برود، جنگ بزرگی در خواهد گرفت.,FarsNews_Agency
249,رسانه‌های صهیونیستی خبر دادند نتانیاهو به وزرای کابینۀ خود دستور داده تا در مورد ایران هیچ‌گونه اظهارنظر و مصاحبه‌ای انجام ندهند.,FarsNews_Agency
250,بولتون، مشاور امنیت‌ملی پیشین آمریکا: حملات موشکی و پهپادی ایران نشان‌دهندۀ شکست عظیم بازدارندگی اسرائیل و آمریکا بود.,FarsNews_Agency
251,یزدی‌ها در حمایت از عملیات موشکی سپاه https://t.co/vJ3xtjW0zp https://t.co/hjjDBiZPan,FarsNews_Agency
252,تجمع مردم قزوین در حمایت از عملیات سپاه https://t.co/Hnd3Zp8rwq,FarsNews_Agency
253,تجمع کرمانی‌ها در حمایت از تنبیه موشکی اسرائیل از سوی ایران https://t.co/jHpwC6ccgL,FarsNews_Agency
254,در پی حمله تنبیهی ایران علیه اسرائیل، مسئول سیاست خارجۀ اتحادیه اروپا اعلام کرد از وزرای خارجه این اتحادیه خواسته سه‌شنبه نشست فوق‌العاده برگزار کنند.,FarsNews_Agency
255,تجمع مردم کردستان در حمایت از عملیات موشکی سپاه https://t.co/EiVZ1bgbx5 https://t.co/kR0MtQAftJ,FarsNews_Agency
256,سید حسن خمینی: عملیات شجاعانه دیشب موجب افتخار است. این حمله یک تصمیم استراتژیک برای نمایش اقتدار، امنیت و غرور ملی بود. همه باید به قدرت ملی خود ببالیم و با تکیه همه جانبه بر مردم، در برابر تهدیدهای خارجی متحد باشیم.,FarsNews_Agency
257,"وزیر خارجۀ ترکیه در تماس با امیرعبداللهیان: ترکیه خواهان تشدید بیشترِ تنش در منطقه نیست و ما آرزو می‌کنیم اقداماتی که باعث افزایش تنش می‌شود، پایان یابد.

امیرعبداللهیان: اقدام تنبیهی علیه اسرائیل پایان یافته اما اگر دوباره به ایران حمله شود، این‌بار پاسخ قوی‌تری خواهیم داد.",FarsNews_Agency
258,نیویورک تایمز به نقل از یکی از این مقام‌های صهیونیستی گزارش کرد که گزینه پاسخ نظامی رژیم صهیونیستی به حمله ایران که برخی اعضای کابینه پیشنهاد داده بودند، پس از گفت وگوی شب گذشته نتانیاهو و بایدن لغو شده است.,FarsNews_Agency
259,وزیر خارجه: پایگاهی که رژیم صهیونیستی از آنجا به سفارت ایران در دمشق حمله کرد، هدف حمله قرار گرفت. https://t.co/WiPgmY4fAd,FarsNews_Agency
260,وزیر خارجه: به کشورهای همسایه هشدار دادیم که اگر آمریکا از فضای سرزمینیِ آن‌ها برای دفاع و حمایت از رژیم صهیونیستی استفاده بکند، ناچاراً پایگاه آمریکا در آن کشور هدف حمله قرار خواهد گرفت.,FarsNews_Agency
261,در پی مواضع غیرمسئولانهٔ برخی مقام‌های انگلیس، فرانسه و آلمان، سفرای آن‌ها در تهران، به‌صورت جداگانه به وزارت‌خارجه احضار شدند.,FarsNews_Agency
262,لحظۀ شروع عملیات تنبیهی رژیم صهیونیستی با دستور فرماندۀ کل سپاه https://t.co/hK6P6HZCn2,FarsNews_Agency
263,پس از حملۀ تنبیهی ایران علیه رژیم صهیونیستی، نرخ دلار در کانال‌های تلگرامی به این بهانه گران شد اما برخلاف پیش‌بینی‌ها بازار ارز در مدار کاهش قیمت قرار گرفت. دلار آزاد توسط دلالان مقابل صرافی‌ها ۶۴ هزار تومان قیمت‌گذاری شده اما معامله‌ای انجام نمی‌شود؛ دلال‌ها فقط فروشنده‌اند.,FarsNews_Agency
264,یک منبع آگاه: بعد از عملیات دیشب، رژیم صهیونیستی کاملاً متوجه شد، ایران قابلیت انهدام هر نقطه‌ای در اراضی اشغالی را که اراده کند، دارد. در عملیات تنبیهی، برخی اماکن نظامی که در حمله به کنسولگری ایران نقش داشتند، به‌صورت نقطه‌زنی مورد اصابت قرار گرفت.,FarsNews_Agency
265,"هول نشو! بگو فرداد

کارشناسان رسانه‌های فارسی‌زبان دربارۀ تنبیه رژیم صهیونیستی توسط ایران چه گفتند؟ https://t.co/3hfMKMMfdA",FarsNews_Agency
266,ابوزکریا، تحلیلگر الجزایری: از ایران تشکر می‌کنم؛ درحالی که عرب‌ها فلسطین را فروختند، فرزندان سلمان فارسی انتقام مردم فلسطین را گرفتند.,FarsNews_Agency
267,رئیسی: نیروهای مسلح ایران درس عبرت‌آموزی به دشمن صهیونیستی دادند. هرگونه ماجراجویی جدید با پاسخ سنگین‌تر و پشیمان‌کننده مواجه خواهد شد.,FarsNews_Agency
268,سرلشکر سلامی: تصمیم گرفتیم معادله‌ای جدید بسازیم و آن معادله جدید این است که از این به بعد رژیم صهیونیستی در هر نقطه‌ای به منافع، دارایی‌ها، شخصیت‌ها و شهروندان ما تعرض کند، از مبدا جمهوری اسلامی ایران او را مورد تهاجم متقابل قرار خواهیم داد. https://t.co/roiQ3ub8f5,FarsNews_Agency
269,ترامپ، رئیس‌جمهور سابق آمریکا در واکنش به حملۀ تنبیهی ایران علیه اسرائیل: مردم اسرائیل تحت حمله قرار گرفتند و این به این دلیل است که ما ضعف بسیار زیادی نشان دادیم.,FarsNews_Agency
270,کوهن، رئیس پیشین موساد: به نفع ما نیست که وارد رویارویی مستقیم با ایران شویم. من پاسخ به حملهٔ ایران را توصیه نمی‌کنم.,FarsNews_Agency
271,تجمع مردم گرگان در حمایت از عملیات ایران علیه رژیم صهیونیستی https://t.co/wR6pxv8egj,FarsNews_Agency
272,تجمع مردم اراک در حمایت از موشک‌باران تنبیهی رژیم صهیونیستی https://t.co/wyV295Rx5J,FarsNews_Agency
273,واکنش رسمی اردن بعد از گزارش‌ها دربارهٔ کمک نظامی به تل‌آویو: با هر چیزی که امنیت‌مان را به خطر بیندازد، مقابله می‌کنیم.,FarsNews_Agency
274,سرلشکر‌ باقری: توانمندی ما ده‌ها برابر بزرگ‌تر از این عملیات است اما این کار را انجام ندادیم. سعی کردیم در حد تنبیه عمل کنیم. مراکز جمعیتی و اقتصادی زده نشد تا ارتش صهیونیست‌ها بداند اقدامشان بدون پاسخ نمی‌ماند.,FarsNews_Agency
275,سرلشکر سلامی: توصیه‌ام به رژیم صهیونیستی این است که از رفتارهای گذشته‌‌اش دست بردارد. اگر هر واکنشی نشان بدهد، مطمئنا واکنش ما بر اساس تجربۀ جدیدی که از تواناییِ او به‌دست آورده‌ایم، بسیار سخت‌تر خواهد بود.,FarsNews_Agency
276,رئیس کمیسیون اروپا: همه برای احیای ثبات در منطقه تلاش کنند.,FarsNews_Agency
277,سخنگوی ارتش اسرائیل: همکاری نزدیکی با آمریکا، انگلیس و فرانسه در طول حملهٔ ایران داشتیم.,FarsNews_Agency
278,فرماندهٔ کل سپاه: عملیات وعدهٔ صادق با موفقیتی بیش از انتظار انجام شد.,FarsNews_Agency
279,هشدار سرلشکر باقری به آمریکا: از طریق سفارت سوئیس به آمریکا پیام دادیم، اگر با اسرائیل در اقدامات احتمالی بعدیشان مشارکتی کند، پایگاه‌هایشان در منطقه هیچ امنیتی نخواهد داشت و با آن نیز برخورد خواهیم کرد.,FarsNews_Agency
280,سرلشکر باقری: علت این عملیات عبور رژیم صهیونیستی از خطوط قرمز ایران بود. این عملیات را منتج به نتیجۀ کامل می‌بینیم و قصدی بر ادامۀ عملیات وجود ندارد اما اگر رژیم صهیونیستی پاسخ بدهد، عملیات بعدی ما بسیار بزرگ‌تر خواهد بود.,FarsNews_Agency
281,وزیر دفاع آمریکا: از ایران می‌خواهیم که فوراً هرگونه حملهٔ بیشتر را متوقف کند و تنش‌ها را کاهش دهد؛ به‌دنبال درگیری با ایران نیستیم.,FarsNews_Agency
282,سی‌ان‌ان: بایدن به نتانیاهو گفت در عملیات تهاجمی علیه ایران شرکت نمی‌کند.,FarsNews_Agency
283,نمایندگان مجلس از حمله به اسرائیل به وجد آمدند. https://t.co/GBPYa6h7Rf,FarsNews_Agency
284,شبکهٔ المنار به نقل از منابعی ویژه گزارش داد دست‌کم ۱۵ موشک مستقیما به پایگاه هوایی «نواتیم» در جنوب فلسطین اشغالی اصابت کرده است. پایگاه نواتیم به‌شدت آسیب دیده و امکان استفاده از آن وجود ندارد. https://t.co/n2e0qJnWi4,FarsNews_Agency
285,هفته‌نامهٔ اکونومیست نوشت: پس از حمله دمشق، مقامات امنیتی اسرائیل معتقد بودند که ایران مقابله‌به‌مثل نخواهد کرد و اکنون به نظر می‌رسد که این ارزیابی اشتباه بوده است.,FarsNews_Agency
286,منابع فلسطینی به از نقل از رسانه‌های اسرائیلی گزارش کردند، تخمین زده می‌شود با توجه به حجم و تعداد پهپاد و موشکی که ایران برای تنبیه اسرائیل استفاده کرده، هزینهٔ آمریکا برای مقابله پدافندی با این تعداد، به حدود یک میلیارد دلار می‌رسد.,FarsNews_Agency
287,کانال تلگرامی جنین‌القسام نزدیک به حماس در کرانهٔ باختری نوشت: حملات اخیر در جولان از لبنان، عراق، غزه یا یمن نبود؛ از ایران بود. حملهٔ ایران، از یک جبهه در هزاران کیلومتر آن‌سوتر بود؛ حال اگر همهٔ جبهه‌ها همزمان باز شود، چه اتفاقی رخ خواهد داد؟ این پیامی روشن برای دشمن بود.,FarsNews_Agency
288,ایروانی، سفیر و نمایندۀ دائم ایران در سازمان ملل در نامه‌ای به شورای امنیت اعلام کرد: اگر رژیم اسرائیل مجدداً دست به هرگونه اقدام نظامی بزند، پاسخ ایران مطمئناً قوی‌تر و قاطع‌تر خواهد بود.,FarsNews_Agency
289,"صدای شهروند فلسطینی: فرودگاه رو منفجر کردند

تصویری دیگر از اصابت موشک‌های تنبیهی ایران به فرودگاه اسرائیلی نواتیم در جنوب فلسطین اشغالی که در حمله به بخش کنسولی سفارت ایران در دمشق،‌ از آن استفاده شده بود. https://t.co/TOmlc8VAjw",FarsNews_Agency
290,شبکۀ المیادین به نقل از رسانه‌های اسرائیلی خبر داد، حدود ۸۰ پهپاد دیگر در راه است و پیش‌بینی می‌شود ظرف یک ساعت آینده به فلسطین اشغالی برسد.,FarsNews_Agency
291,شورای امنیت به درخواست رژیم صهیونیستی تشکیل جلسه می‌دهد.,FarsNews_Agency
292,رسانه‌های اسرائیلی از به‌صدا در آمدن دوبارهٔ آژیر خطر در جولان اشغالی (سوریه) و الجلیل در شمال فلسطین اشغالی خبر دادند. صدای چند انفجار نیز به گوش رسیده است.,FarsNews_Agency
293,در حالی که صهیونیست‌ها به‌شدت تلاش می‌کنند نشان دهند که پدافندشان توانسته تعداد زیادی از موشک‌های ایرانی را رهگیری کند، اکنون با یک دردسر جدی مواجه شده‌اند؛ فیلم‌هایی که شهروندان فلسطینی از اصابت موشک‌ها تهیه و منتشر کرده‌اند. https://t.co/lFndEYaD8K,FarsNews_Agency
294,پایگاه اسرائیل تودی گزارش داد، رئیس‌جمهور آمریکا از اسرائیل خواسته به حملهٔ ایران پاسخ ندهد.,FarsNews_Agency
295,تجمع مردم بندرعباس در حمایت از حملۀ تنبیهی سپاه https://t.co/DglSLreMuA,FarsNews_Agency
296,جمعی از مردم تبریز در پی حملۀ تنبیهی به مواضع رژیم صهیونیستی با شعارهای حیدر حیدر، رژۀ شاه حسین‌گویان برپا کردند. https://t.co/e5EfWWNeTw,FarsNews_Agency
297,کانال ۱۲ اسرائیل به نقل از فرمانده جبهه داخلی اعلام کرد، دیگر نیاز نیست ساکنان در مناطق امن و پناهگاه بمانند [و می‌توانند خارج شوند].,FarsNews_Agency
298,فایر الدویری، تحلیلگر الجزیره:‌ اسرائیل تلاش می‌کند بگوید، حمله ناموفق و اصابت‌ موشک‌ها سطحی بوده. هنوز حجم خسارتی که به اسرائیل وارد شده، مشخص نیست. درست است که پدافند چند کشور کمک اسرائیل کردند اما نمی‌شود گفت که کاملا موفق بوده‌اند. ایران از توان کامل موشکی خود استفاده نکرد.,FarsNews_Agency
299,رسانه‌های صهیونیستی از گفت‌وگوی تلفنی نتانیاهو و بایدن خبر دادند.,FarsNews_Agency
