,text,user
279,"A people are subject to vast oppression in their own land. Their women, their children, and their homes are destroyed with sheer brutality, and certain countries - the US, Britain, and some European countries - do not prevent it and even help in this. We are opposed to this.",khamenei_ir
280,The Leader of the Islamic Revolution met with representatives of Iran's Assembly of Experts this morning https://t.co/CA7g8w983S,khamenei_ir
281,"As a show of solidarity with the oppressed but resilient people of #Palestine, one of the trees planted today was an olive tree. This effort was meant to show that the Palestinians are constantly in our thoughts, even as we are planting this tree in your honor. https://t.co/JAzNeK3Tl0",khamenei_ir
282,The floods that have affected Sistan &amp; Baluchestan Province have inflicted losses on ppl. The relief operations being carried out must continue. Relief groups run by the government &amp; others are working. Other ppl who are willing to help in the relief work should get involved too.,khamenei_ir
283,I thank the Iranian ppl for coming to the ballot boxes. Their action was jihad. Why? Because for a year the enemies of the Iranian ppl from around the world have tried to discourage people from taking part in elections. The people’s turn out at the ballot boxes was an epic move.,khamenei_ir
284,"Imam Khamenei planted three saplings, one of which was an olive sapling representing the unique resistance of the Palestinian nation, today on the occasion of Iran’s National Tree Planting Day https://t.co/RRD3jBHv8i",khamenei_ir
285,"I offer my condolences on the passing of the great scholar, Ayatollah Muhammad Emami Kashani (ra), to his honorable family, his students, and his admirers.",khamenei_ir
286,"RT @Khamenei_m: 📹 Stamps of Approval on a Rising Iran

English https://t.co/qFsLVJu5Ct's exclusive report from the Leader's meeting with fi…",khamenei_ir
287,Dear Iranian nation! Make friends happy and ill-wishers disappointed in the elections today. https://t.co/6k39ofILbN,khamenei_ir
288,"Today, both those who are in favor of the Iranian nation and its ill-wishers, in addition to those who hold important national and political positions, are watching Iran. They want to see what the Iranian nation will do in these elections and what the outcome will be. https://t.co/1zDexHtCgj",khamenei_ir
289,"RT @Khamenei_m: 📸 Imam Khamenei casts his vote in Iran's Parliamentary and the Assembly of Experts elections

Imam Khamenei, the Leader of…",khamenei_ir
290,RT @Khamenei_m: 🔴 Minutes ago: The Leader of the Revolution entering the Imam Khomeini (ra) Hussainiyah to participate in the Parliamentary…,khamenei_ir
291,"With regard to the situation in Gaza, Western culture has introduced itself, exposed itself, and revealed how corrupt, how perverted, and how cruel it is.",khamenei_ir
292,The genocide in Gaza is even too much for that young person who was brought up in the Western culture. His conscience was hurting and he set himself on fire. #AaronBushnell,khamenei_ir
293,The West’s disgraceful antihuman policies with regard to the genocide in Gaza have reached such a point that a US military officer sets himself on fire. #AaronBushnell,khamenei_ir
294,People turning up at ballot boxes proves the nation is present in key areas of administering the affairs of the country. This is a great wealth for the country. We have saved the country if we can show the world that the people are present in the key fronts of the country.,khamenei_ir
295,Elections in the Islamic Republic shouldn’t be taken lightly. It wasn’t like this before the Islamic Revolution &amp; there was a period of absolute dictatorship. Sham elections were held where foreign embassies sometimes decided on a list of the people to be elected.,khamenei_ir
296,"The Leader of the Islamic Revolution met with a number of first-time voters and families of martyrs today, two days before Iran holds the 12th round of its Parliamentary elections and the 6th Assembly of Experts elections https://t.co/uOMNRxlLx3",khamenei_ir
297,The internal truth within the well-dressed appearances of Western politicians is that of a rabid dog &amp; a bloodthirsty wolf. This is Western liberal democracy. They are neither liberal nor democrats. They lie &amp; do what they want using hypocrisy.,khamenei_ir
298,"In appearances, some people in the West question the massive killings carried out by the Israelis. They say something, but in practice, they supply that regime with weapons and the commodities it needs.",khamenei_ir
299,"The Western civilization that speaks of human rights &amp; ppl’s rights with continuous hypocrisy is opposed to the execution of a convict &amp; raise a commotion. But they close their eyes to the killing of 30,000 people in 3 or 4 months by the Zionist regime as if nothing has happened.",khamenei_ir
