Unnamed: 0,text,user
279,"A people are subject to vast oppression in their own land. Their women, their children, and their homes are destroyed with sheer brutality, and certain countries - the US, Britain, and some European countries - do not prevent it and even help in this. We are opposed to this.",khamenei_ir
280,The Leader of the Islamic Revolution met with representatives of Iran's Assembly of Experts this morning https://t.co/CA7g8w983S,khamenei_ir
281,"As a show of solidarity with the oppressed but resilient people of #Palestine, one of the trees planted today was an olive tree. This effort was meant to show that the Palestinians are constantly in our thoughts, even as we are planting this tree in your honor. https://t.co/JAzNeK3Tl0",khamenei_ir
282,The floods that have affected Sistan &amp; Baluchestan Province have inflicted losses on ppl. The relief operations being carried out must continue. Relief groups run by the government &amp; others are working. Other ppl who are willing to help in the relief work should get involved too.,khamenei_ir
283,I thank the Iranian ppl for coming to the ballot boxes. Their action was jihad. Why? Because for a year the enemies of the Iranian ppl from around the world have tried to discourage people from taking part in elections. The people’s turn out at the ballot boxes was an epic move.,khamenei_ir
284,"Imam Khamenei planted three saplings, one of which was an olive sapling representing the unique resistance of the Palestinian nation, today on the occasion of Iran’s National Tree Planting Day https://t.co/RRD3jBHv8i",khamenei_ir
285,"I offer my condolences on the passing of the great scholar, Ayatollah Muhammad Emami Kashani (ra), to his honorable family, his students, and his admirers.",khamenei_ir
286,"RT @Khamenei_m: 📹 Stamps of Approval on a Rising Iran

English https://t.co/qFsLVJu5Ct's exclusive report from the Leader's meeting with fi…",khamenei_ir
287,Dear Iranian nation! Make friends happy and ill-wishers disappointed in the elections today. https://t.co/6k39ofILbN,khamenei_ir
288,"Today, both those who are in favor of the Iranian nation and its ill-wishers, in addition to those who hold important national and political positions, are watching Iran. They want to see what the Iranian nation will do in these elections and what the outcome will be. https://t.co/1zDexHtCgj",khamenei_ir
289,"RT @Khamenei_m: 📸 Imam Khamenei casts his vote in Iran's Parliamentary and the Assembly of Experts elections

Imam Khamenei, the Leader of…",khamenei_ir
290,RT @Khamenei_m: 🔴 Minutes ago: The Leader of the Revolution entering the Imam Khomeini (ra) Hussainiyah to participate in the Parliamentary…,khamenei_ir
291,"With regard to the situation in Gaza, Western culture has introduced itself, exposed itself, and revealed how corrupt, how perverted, and how cruel it is.",khamenei_ir
292,The genocide in Gaza is even too much for that young person who was brought up in the Western culture. His conscience was hurting and he set himself on fire. #AaronBushnell,khamenei_ir
293,The West’s disgraceful antihuman policies with regard to the genocide in Gaza have reached such a point that a US military officer sets himself on fire. #AaronBushnell,khamenei_ir
294,People turning up at ballot boxes proves the nation is present in key areas of administering the affairs of the country. This is a great wealth for the country. We have saved the country if we can show the world that the people are present in the key fronts of the country.,khamenei_ir
295,Elections in the Islamic Republic shouldn’t be taken lightly. It wasn’t like this before the Islamic Revolution &amp; there was a period of absolute dictatorship. Sham elections were held where foreign embassies sometimes decided on a list of the people to be elected.,khamenei_ir
296,"The Leader of the Islamic Revolution met with a number of first-time voters and families of martyrs today, two days before Iran holds the 12th round of its Parliamentary elections and the 6th Assembly of Experts elections https://t.co/uOMNRxlLx3",khamenei_ir
297,The internal truth within the well-dressed appearances of Western politicians is that of a rabid dog &amp; a bloodthirsty wolf. This is Western liberal democracy. They are neither liberal nor democrats. They lie &amp; do what they want using hypocrisy.,khamenei_ir
298,"In appearances, some people in the West question the massive killings carried out by the Israelis. They say something, but in practice, they supply that regime with weapons and the commodities it needs.",khamenei_ir
299,"The Western civilization that speaks of human rights &amp; ppl’s rights with continuous hypocrisy is opposed to the execution of a convict &amp; raise a commotion. But they close their eyes to the killing of 30,000 people in 3 or 4 months by the Zionist regime as if nothing has happened.",khamenei_ir
0,"Iran’s anti-Israel operation redefined regional balance of power: FM

https://t.co/NLAe7VpytV",PressTV
1,"Australia police arrest man after reports of stabbing in western Sydney

https://t.co/QcQENgjpf9",PressTV
2,"US House under pressure to urgently act on ‘war-time’ aid for Israel

https://t.co/UA38cR7jNE",PressTV
3,"Israel will receive 'reciprocal, extensive' response if continues adventurism: Iran foreign minister

https://t.co/Bw4pzYeJH0",PressTV
4,"RT @PalHighlight: Viral footage shows Zionist settlers attacking Khirbat Al-Tawil near Aqraba, southeast of Nablus. https://t.co/A7vCTNFC48",PressTV
5,"Aid groups warn of looming famine in Sudan

https://t.co/uRtiGbz6Kf",PressTV
6,"✍️ Conversation -Iran's retaliatory military action against Israel contributes to global peace: Analyst

https://t.co/ouDvcdh75X",PressTV
7,RT @PTVBreaking1: Hamas condemns Zionist entity for mass-burial of civilians in courtyards of Shifa hospital in Gaza https://t.co/qxhJzyG7kf,PressTV
8,RT @PTVBreaking1: Hezbollah forces target Zionist military positions in occupied Lebanese hills of Kfar Shuba with rockets https://t.co/LGP…,PressTV
9,"RT @PTVBreaking1: Palestinian Red Crescent: Zionist settlers murder 2 people in Aqrabah village, occupied West Bank https://t.co/unLYWPRLwM",PressTV
10,"RT @PalHighlight: Pro-Palestine activists in Lyon, France dyed a fountain red to protest the deaths of children in Gaza and call on the gov…",PressTV
11,"RT @PresstvExtra: More than 125,000 people have been displaced as floods engulfed swathes of northern Kazakhstan and Russia's Urals region.…",PressTV
12,"""It's nothing more than lip service""

@mikopeled says despite popular demand in the US for a ceasefire in Gaza, the US president only pays lip service to those demands.

@OutWithGalloway https://t.co/Rk77Yu1GuD",PressTV
13,Iran's retaliatory strikes against Israel cement its position as a regional power https://t.co/mwav4nk72A,PressTV
14,"RT @PalHighlight: New mass grave was uncovered at Gaza's Al-Shifa Medical Complex, containing decomposed bodies of Palestinian martyrs buri…",PressTV
15,"Foreign Minister Hossein Amir-Abdollahian stated that the UN's failure to condemn the Israeli regime's deadly attack on Iran's diplomatic premises in Damascus on April 1 led Iran to punish Tel Aviv.

https://t.co/SBdXtL2d4j https://t.co/pwWJuSgGFx",PressTV
16,Newly released footage shows when Iran launched dozens of Shahed drones against occupied territories in Operation True Promise https://t.co/1kddWZSjRe,PressTV
17,"The Iranian Army Chief Commander Major General Abdolrahim Mousavi says the country will not hesitate to give a “stormy and unified” response to any act of aggression against it.

https://t.co/riJFrTsXIC https://t.co/9OLVRnFh5j",PressTV
18,RT @PTVBreaking1: Zionist regime military confirms at least 4 troopers injured in Tel Ismail area close to Lebanese border https://t.co/eUn…,PressTV
19,RT @PalHighlight: Thousands of pro-Palestine demonstrators held a rally in Canada's Edmonton to demand an arms embargo on Israel and call f…,PressTV
20,"Israel continues to block aid deliveries into famine-stricken Gaza: Rights group

https://t.co/DwnCmYfXL0",PressTV
21,Watch: Video shows the moment Iran fired numerous cruise missiles against occupied territories in Operation True Promise https://t.co/a9meHa7mAr,PressTV
22,"Iran’s retaliatory attack against Israel ‘necessary, appropriate’: FM spokesman

https://t.co/O9JaPcH9A5",PressTV
23,"El-Fasher clashes raise concerns of expanding conflict in Sudan’s Darfur

https://t.co/QCwMnIPYcF",PressTV
24,"'Ten times stronger': Iran warns Israel of much harsher response if evil actions continue

https://t.co/Iy6ryZSHBv",PressTV
25,"'The sense of security is gone' for Israel.
 
@S_Mahendrarajah says that if Israel escalates with Iran, Iran will launch waves of missiles toward occupied Palestine, potentially causing Israel to exhaust their supply of intercept missiles. https://t.co/U5lFM3Tm1S",PressTV
26,"RT @PTVBreaking1: Hezbollah says killed, injured several Israeli forces near Lebanon's southern border. https://t.co/G5V399hm8K",PressTV
27,RT @PalHighlight: Jewish protesters burn the Israeli flag to denounce the regime's months-long genocide of tens of thousands of Palestinian…,PressTV
28,"RT @PalHighlight: It is not just Gaza, Palestinians are massacred everywhere!

Palestinian youth Yazan Shtayyeh was shot dead by Israeli so…",PressTV
29,"RT @PTVBreaking1: Police: Man arrested after reports of ""a number of people"" stabbed in Western Sydney. https://t.co/X1mIhLNcta",PressTV
30,"✍️ Feature - Heroic and brave: World lauds Islamic Republic of Iran for teaching Israel a lesson

By @HumairaAhad_83 

https://t.co/4kSzI5Yb8a",PressTV
31,"RT @PresstvExtra: UK Foreign Secretary David Cameron: Iran attacking Israel was ""reckless""

Journalist: What would Britain do if our consul…",PressTV
32,"Iran's operation against Israel showed the regime and its allies that Tehran possesses a viable deterrence, and it will strike those who strike Iran, says @RealScottRitter. https://t.co/4n4mnMXUAi",PressTV
33,"RT @PalHighlight: Malak Mohammed Haniyeh, granddaughter of the head of Hamas political bureau, Ismail Haniyeh, has succumbed to her injurie…",PressTV
34,"All the hypersonic missiles used in Iran's punitive strikes against Israel have hit their targets after evading the regime's air defense systems, Press TV reports.

Read more: 
https://t.co/t0c68ub41S https://t.co/8WbTfgEYN8",PressTV
35,"RT @PTVBreaking1: Gaza health ministry: 68 Palestinians killed, 94 injured in Israeli strikes in past 24 hours.

#GazaGenocide https://t.co…",PressTV
36,"Pakistanis celebrate Iran's retaliatory strikes on Israel, voice solidarity with Gaza

Press TV's Muhammad Toori reports from Karachi

Follow us on Telegram: https://t.co/GKZwI4ehqL https://t.co/6p6f39Lzik",PressTV
37,"RT @PTVBreaking1: Two killed following Israeli bombing of a group of Palestinians in Nuseirat refugee camp, central Gaza.

#GazaGenocide ht…",PressTV
38,"RT @PTVBreaking1: Another grandchild of Hamas political bureau chief who was in intensive care unit, dies in Gaza.

#GazaGenocide https://t…",PressTV
39,"✍️ Viewpoint - Iran's historic operation against Israel rooted in Palestine's freedom struggle

By @ijassat

https://t.co/21mFjFF1mj",PressTV
40,"Israel ‘main source of insecurity’ in West Asia: Iran’s foreign minister

https://t.co/KZUqrqGJzP…",PressTV
41,RT @PTVBreaking1: Iran's Foreign Ministry Spksmn: Tehran move to hit Israeli targets in line with its right to self-defense https://t.co/Uu…,PressTV
42,"Era of strategic patience 'over'; Israel's war between wars defeated: Raeisi's deputy 

https://t.co/3BEWgq4033",PressTV
43,Iran's Foreign Ministry Spksmn: Tehran move to hit Israeli targets in line with its right to self-defense https://t.co/yhUHsPUVhH,PressTV
44,"Press TV exclusive: All hypersonic missiles used in Iran's strikes against Israel hit targets

https://t.co/t0c68ub41S",PressTV
45,"Footage shows maneuverability of an Iranian missile used in True Promise operation and its ability to evade Israeli air defense system. 

#OperationTruePromise https://t.co/VitCkCuLxQ",PressTV
46,RT @PTVBreaking1: Press TV exclusive: All hypersonic missiles fired by Iran hit their targets after evading Israeli air defense systems. ht…,PressTV
47,"RT @PalHighlight: Significant quantities of corpses of Palestinian civilians executed by Israeli forces in Beit Lahiya, north of Gaza, have…",PressTV
48,"RT @PressTV: Iran had no choice but to punish Israel: FM

https://t.co/SBdXtL2d4j",PressTV
49,"French pro-Palestine demo applauds Iran’s missile retaliation on Israel

@RaminMazaheri2 reports from Paris.

Part 2

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/mARLar9PTV",PressTV
50,"French pro-Palestine demo applauds Iran’s missile retaliation on Israel

@RaminMazaheri2 reports from Paris.

Part 1 

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/xFH81J6rns",PressTV
51,"Russia: UN meeting on Iran retaliation ‘display of hypocrisy’

https://t.co/r8rqEHFkXf",PressTV
52,RT @PressTV: True Promise: Iran's historic retaliatory operation against Israeli positions https://t.co/1heola3RCp,PressTV
53,"Yemenis endorse Iran's retaliatory attack on Israel

@Latif_washali reports from Sana'a. https://t.co/BSvRqoLetu",PressTV
54,"Pakistanis hail Iran's strikes on Israel

@mrshah79 reports from Islamabad.

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/03qMk6Er21",PressTV
55,"Iran warns US against initiating military action

https://t.co/cZIqcNl9KY",PressTV
56,RT @PalHighlight: Footage shows the moment when Israeli settlers set fire to a Palestinian vehicle in the occupied West Bank city of Ramall…,PressTV
57,"RT @PresstvExtra: 19 dead, two missing after Indonesia landslide

At least 19 people have been found dead and two more are missing after a…",PressTV
58,"Protesters demand Britain stops arming Israel

@aminataylor reports from London.

Part 2

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/1BPbQZVQUd",PressTV
59,"Protesters demand Britain stops arming Israel

@aminataylor reports from London. 

Part 1 

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/5OLWc6Ab00",PressTV
60,"Iran had no choice but to punish Israel: FM

https://t.co/SBdXtL2d4j",PressTV
61,"Pro-Palestine demonstrations held across Italy

Max Civili reports from Rome.

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/MQiz2TxWtH",PressTV
62,"Iran has launched its much-anticipated retaliatory attack against positions in the Israeli-occupied territories, drawing worldwide reactions.

 A group of political analysts and university professors from Baghdad have stressed Iran's legitimate right of self-defense. https://t.co/7EpLOsI5Tb",PressTV
63,"People in different parts of the occupied West Bank have celebrated Iran’s retaliatory attack on Israel. 

Press TV's correspondent in Ramallah has talked to several Palestinians about Iran's move. https://t.co/33K2WBEfX4",PressTV
64,RT @PalHighlight: Palestinians across Gaza celebrate Iran’s retaliatory operation ‘True Promise’ against the Israeli regime as Iranian miss…,PressTV
65,"Iran’s President Ebrahim Raeisi has reacted to the recent Iranian strikes against Israel, praising the Iranian Revolution Guards Corps for carrying out drone and missile attacks against the regime. https://t.co/Z5jwwyJ80w",PressTV
66,"Iran, Russian foreign ministers warn against further escalation in region

https://t.co/xjUgTMCzjj",PressTV
67,"Demonstrators recall at pro-Palestine protest in Berlin

@ReinischDieter reports from Berlin.

Follow Press TV on Telegram: https://t.co/B3zXG73Jym https://t.co/NuFhnyqtPg",PressTV
68,"Hezbollah, Islamic Jihad hail Iran’s retaliatory strikes on occupied territories

https://t.co/gzwBeoQzzt",PressTV
69,RT @PalHighlight: Hundreds of protesters march in Amsterdam for Gaza ceasefire https://t.co/lC78bIgOYc,PressTV
70,"Explainer: How did Iran’s retaliatory military action against Zionist entity unfold?

By Ivan Kesic

https://t.co/XT00qm9EEe https://t.co/tUkI11lxQv",PressTV
71,UNSC holding emergency meeting at request of Israel following Iran's strike https://t.co/UMxoWLBlj0,PressTV
72,"RT @PresstvExtra: 12 dead, including 9 students in Oman flash floods https://t.co/5fGGz6MKUY",PressTV
73,RT @PalHighlight: Hundreds of demonstrators rallied in Paris to demand an immediate ceasefire in the Gaza Strip and an end to arms supplies…,PressTV
74,UNSC holding emergency meeting at request of Israel following Iran's strike https://t.co/kG3XWccd0w,PressTV
75,"Iran launched a barrage of long-range missiles and drones late on Saturday targeting military sites in the occupied territories in response to the regime’s recent terrorist attack on the Iranian consulate in Syria.

https://t.co/GoB04K3nE3 https://t.co/d7OCVB7Gjb",PressTV
76,"RT @PresstvExtra: Drone footage captures flooded neighborhoods of Petropavlovsk in Kazakhstan

Follow Press TV on Telegram: https://t.co/0E…",PressTV
77,"Iran attacks on Israel unmasked ‘latecomer crusaders’: Leader’s aide

https://t.co/1RUa4vdhrQ",PressTV
78,UNSC emergency meeting underway at request of Israel following Iran's strike https://t.co/nX4IknVZIm,PressTV
79,RT @PalHighlight: Pro-Palestine rally held in Berlin https://t.co/WJ0UdFmvYL,PressTV
80,"Shortly before midnight Sunday, Iran launched a swarm of suicide drones and missiles at the occupied Palestinian territories in response to the Zionist regime’s cowardly strike on Iran’s consulate in Damascus on April 1.

By @abolishnato

https://t.co/Onb2E9kwGJ https://t.co/98Ofnuxgpx",PressTV
81,"Any military aggression will prompt more defensive measures: Iran Foreign Ministry

https://t.co/m2cb1v3ixW",PressTV
82,"Watch this edition of Explainer to find out how the Iranian retaliatory operation against Israel was executed with hundreds of drones and missiles, breaking through the regime’s multi-layered air defense, and how it will affect the region. 

#Explainer 
https://t.co/exn2Uez5mM",PressTV
83,True Promise: Iran's historic retaliatory operation against Israeli positions https://t.co/1heola3RCp,PressTV
84,"Israeli army shells hundreds of displaced Palestinians in Gaza

#GazaGenocide 
https://t.co/06f4rHiQD4",PressTV
85,"RT @highlightsnews1: .@eshaLegal points out that, unlike Israel and the US, Iran's retaliatory attack specifically targeted Israeli militar…",PressTV
86,"RT @PalHighlight: Footage shows Israeli forces opening fire on displaced Palestinians trying to return to their homes in northern Gaza.
 
#…",PressTV
87,"Iran air defense to deliver 'deadly, fiery' response to any aggression: Commander

https://t.co/iyEwunZNwZ",PressTV
88,"Iran's retaliatory strikes on Israel changed region’s equations: Yemen’s Supreme Political Council

https://t.co/ZZrrGyvLtq",PressTV
89,RT @PalHighlight: Thousands took to Berlin's streets to protest in support of Palestine two days after Berlin police shut down the Palestin…,PressTV
90,"Iranian Foreign Minister Hossein Amir-Abdollahian says the Islamic Republic’s retaliatory strikes on the Israel-occupied territories were “limited” and that no non-military sites were targeted in the operation. 
https://t.co/0bOZjVhxlK https://t.co/UbgKbbvEn1",PressTV
91,Iranians take to streets to reiterate support for armed forces in face of Zionist regime atrocities https://t.co/nLV0j0D63p,PressTV
92,RT @PTVBreaking1: Syrian FM describes Iran’s response to Israeli regime as legitimate in phone call with Iranian counterpart https://t.co/2…,PressTV
93,"RT @PalHighlight: Pro-Palestine activists in Ireland show solidarity with Palestinians

#WeAreAllGaza https://t.co/nv7M0K2cWV",PressTV
94,RT @highlightsnews1: .@Tracking_Power highlights the invaluable confidence gained from witnessing Iranian missiles successfully evade Israe…,PressTV
95,"The Iranian Foreign Ministry has summoned the ambassadors of Britain, France, and Germany to question their ""irresponsible stance"" regarding the Islamic Republic’s retaliatory strikes on the occupied territories. 
https://t.co/FNmkwZAg7g https://t.co/5l5vpC64M9",PressTV
96,RT @PTVBreaking1: Lebanese resistance Hezbollah congratulates Iran’s unprecedented response to oppressive Zionists https://t.co/mHLdeY22gW,PressTV
97,RT @PalHighlight: Thousands of displaced Palestinians in southern Gaza tried to return to their homes in northern Gaza before being targete…,PressTV
98,Iran has launched “extensive” retaliatory missile and drone strikes against the occupied territories in response to the Israeli regime’s terrorist attack of April 1 against the Islamic Republic’s diplomatic premises in the Syrian capital Damascus. https://t.co/SkAYApglB9,PressTV
99,"RT @PalHighlight: Two Palestinian young boys, who had a passion for football, have been killed in the Israeli bombing of Deir al-Balah in t…",PressTV
100,رسانه اسرائیلی: 80 پهپاد دیگر در راه است و ظرف یک ساعت آینده به ما می رسد,HS_Soleimani
101,توضیح: فیلم آتش سوزی در نقب اشتباه بود و حذف شد,HS_Soleimani
102,"#فکت 
حمله امشب صرفا یک عملیات محدود تنبیهی بود، نه یک جنگ تمام عیار",HS_Soleimani
103,یکی بزنید... چند صد تا می خورید,HS_Soleimani
104,منبع آگاه:  عملیات تنبیه رژیم صهیونیستی هنوز تمام نشده و ادامه دارد.,HS_Soleimani
105,جالب اینجاست موشک های اصلی رو نزدیم... :),HS_Soleimani
106,RT @MKeshtdar: سفر به سلامت تمام شد :)))))))))) https://t.co/hmt7jHqvlx,HS_Soleimani
107,پایگاه هوایی مبدأ حمله به سفارت ایران در دمشق یکی از اهداف حمله امشب بود که با موفقیت مورد اصابت چند موشک بالستیک قرار گرفت,HS_Soleimani
108,@hajati_saeed خیر  اهداف نظامی بودند,HS_Soleimani
109,RT @MizanNewsAgency: صحنه هایی از فرار شهرک‌نشینان صهیونیست پس از رسیدن پهپادهای ایرانی https://t.co/hLugsBRoXK,HS_Soleimani
110,Clear footage of missile hits... exactly at the designated point https://t.co/lbjUpgo9sT,HS_Soleimani
111,فرودگاه بن گورین مورد اصابت دقیق چند موشک بالستیک قرار گرفت,HS_Soleimani
112,فیلم دیگری از اصابت موشک های بالستیک به اهداف تعیین شده در سرزمین های اشغالی... https://t.co/nMs6X7o64Q,HS_Soleimani
113,هم اکنون مرحله دیگری از حمله به سرزمین های اشغالی با شلیک دهها موشک بالستیک از شهرهای مختلف در شمالغرب، مرکز، غرب و جنوب غرب کشور در حال اجراست,HS_Soleimani
114,دهها موشک ایرانی به اهداف تعیین شده در حیفا اصابت کرد https://t.co/c54qlsid5s,HS_Soleimani
115,@amir_reza__T احتمالا یک ربع,HS_Soleimani
116,در ادامه حمله چند مرحله ای ایران، دقایقی قبل دهها موشک بالستیک از شهرهای مختلف به سمت سرزمین های اشغالی شلیک شد,HS_Soleimani
117,"حملۀ مقاومت عراق به مقر پدافند هوایی صهیونیست ها در جولان 

مقاومت اسلامی عراق در بیانیه‌ای اعلام کرد  پدافند هوایی و موشکی اسرائیل در پادگاه کیلع در جولان اشغالی را با ده‌ها راکت هدف قرار داده است.",HS_Soleimani
118,RT @MashreghNews: یک منبع آگاه در نیروهای مسلح به مشرق خبر داد: نیروهای نظامی کشورمان با دقت تحرکات اردن در جریان حمله تنبیهی به رژیم صهیون…,HS_Soleimani
119,ساعت 1:20  کابوس آمریکا و صهیونیست هاست...,HS_Soleimani
120,"تصاویری از رسیدن اولین پهپادهای ایرانی به سرزمین های اشغالی و شلیک موشک از جنگنده های رژیم

  موشک ها هم در راه هستند... https://t.co/j5YE7QzR6E",HS_Soleimani
121,RT @MKeshtdar: دور از تو بادا اهرمن… https://t.co/wrIAlGDTxO,HS_Soleimani
122,"بسم الله 
انا من المجرمین منتقمون… https://t.co/SJV8AcVROR",HS_Soleimani
123,"RT @vahabzadeh_ali: سه پسر و سه نوه اسماعیل هنیه امروز شهید شدند
و تا امروز بیش از ۶۰ نفر از اعضای خانواده‌ و فامیل خود را در کنار مردم غزه…",HS_Soleimani
124,"RT @JamaatMohamad: فرماندهان محترم انتظامی!
آیا شایسته و شرافتمندانه نیست که بابت ناتوانی و بی عرضگی در تهیه و تجهیز ادوات رزمی و نظامی، اس…",HS_Soleimani
125,@HananyaPersian هدیه مردم ایران هم بزودی به دستت میرسه,HS_Soleimani
126,"نترس جهود.. ازون شهاب‌ها نبود امشب؛ 
شهاب سنگ بود :) https://t.co/msbUnZ41td",HS_Soleimani
127,RT @pooriast: بخشی از انسان‌ترین و باشرف‌ترین کاربران توییتر در این تصویر هستند، با بعضی هم به شدت اختلاف دارم اما سگ تو روح اسراییل و ویرا…,HS_Soleimani
128,@fresh_sadegh https://t.co/knHxjJTaw4,HS_Soleimani
129,@ParvizBagzadeh https://t.co/DgtjIt6nxR,HS_Soleimani
130,"یک ماه قبل شبکه ۱۴ اسراییل در گزارشی نام چهار فرمانده ارشد ایرانی را که در اولویت فهرست ترور این رژیم قرار دارند اعلام کرد. 

یکی از آنها سردار شهید زاهدی بود که امروز در دمشق هدف قرار گرفت. https://t.co/eWgxzosJXg",HS_Soleimani
131,RT @MKeshtdar: دروغ سیزده برای شما خنده و شوخی محسوب میشه اما برای ما چند ساعت درگیری و پیگیری داره، واقعا خجالت آوره.,HS_Soleimani
132,تا میایم خودمون رو قانع کنیم که “حالا این موضوع هم چیزی نگیم ضدانقلاب خوشحال بشه!”  دوستان یه چیز دیگه بار میذارن https://t.co/EpNCUAiIlI,HS_Soleimani
133,RT @MKeshtdar: دادستان ساری: شیوه پاک تراشی عرصه جنگلی الیمانات شهرستان نور مورد توافق هیچ سازمانی نبوده است. عرصه جنگلی باید به وضعیت سابق…,HS_Soleimani
134,"سال نو بر همه دوستان و همکاران مبارک🌹

من و مهرشاد سهیلی سالی همراه با موفقیت و اعتدال! را برایتان آرزومندیم… https://t.co/L4nV30XM1Y",HS_Soleimani
135,"RT @hrajaee62: نوچه های #رائفی_پور رسما حیا رو‌خورده و آبرو رو قی کرده اند؛ این فرقه بی شرفی رو به کمال رسانده اند.
 پیری آقا و ضرورت واگذا…",HS_Soleimani
136,RT @DavariAbdolreza: ◼️برخی منابع از برکناری سردار سعید محمد از سمت مشاور فرمانده کل سپاه و بازنشستگی وی خبر می‌دهند. گفته می‌شود فعالیت‌ها…,HS_Soleimani
137,RT @MOHTAJOLAH: امروز سومين روزيست كه تعدادي از پرسنل كليدي مجموعه بخاطر عدم توان پرداخت حقوق به آنها ، دقيقاً  نزديك به پايان سال و در شرف…,HS_Soleimani
138,"RT @hssaremi: پس از توییتی که درین‌ مورد زدم یک مسئول امر تماس گرفت و نکاتی رو گفت از جمله اینکه:
۱- به سران قوا اهانت کردند.
۲-‌ در اثر حم…",HS_Soleimani
139,@hssaremi باز این ها یه درصد بیشتری هوش دارن و یه تلاشی میکنن. https://t.co/K4rJDTRODj,HS_Soleimani
140,"«اینبار بخاطر گل روی آقا»؟!! 

هرچه ما در آن تحلیل سعی کردیم برای مردم توضیح بدهیم در همین نیم جمله به بهترین شکل خلاصه شده

از راه نرسیده کارت زرد گرفته‌اند و بر سر آقا منت هم می‌گذارند. https://t.co/I8e0Ul5wiM",HS_Soleimani
141,RT @MKeshtdar: هیچ وقت‌ برنده این دعواها مصرف‌کننده‌ نبوده. https://t.co/nx7SSqWvDy,HS_Soleimani
142,"RT @Tasnimnews_Fa: 📽️  خودزنی صداوسیما برای نجات رسایی

اقدام مستقیم علیه بیانات رهبر انقلاب

صداوسیما برای تطهیر حمید رسایی از بداخلاقی، ش…",HS_Soleimani
143,"RT @peimanmc: چرا صداوسیما انتحاری زد؟ شبکه خبر چه نامی را میخواست از زبان رسایی بیرون بکشد؟

برنامه جنجالی شب گذشته شبکه خبر با حضور آقای…",HS_Soleimani
144,RT @Moh4mmd: مجری ای که در بزنگاه سال قبل علیه نظام هجمه وارد کرده، بدون اینکه عذرخواهی کنه‌ یا پست مربوطه رو از صفحه اش پاک کنه بعنوان مجر…,HS_Soleimani
145,"RT @PeymanMahoor: آقای صداوسیما، آقایان نماینده ! آدم باشید!

هر فرد و جریانی در‌هرجایگاهی هرکس که میخواهد باشد، اگر اطاعت از ولی را بلد نب…",HS_Soleimani
146,"شاهد یکی از سریع ترین تذکرات پشت بلندگو به منتخبان جدید مجلس بودیم... 

خطر تندروی، تلخ کردن کام ملت و هزینه‌تراشی داخلی و بین المللی به حدی است که رهبری بلافاصله بعد از انتخابات تذکر علنی دادند https://t.co/SpMIAIEJLj",HS_Soleimani
147,RT @MOHTAJOLAH: اولين خانه تاريخي ايران كه مرمت و تبديل به هتل گرديد و قدمتي نزديك به چهار قرن دارد. هرچند كه مسئولان قدرناشناس بودندوهمچنا…,HS_Soleimani
148,"RT @smahmoodrazavi: @DavariAbdolreza @mb_ghalibaf 🔴جناب آقای دکتر داوری ، شما باور نکنید.
این خبر شایعه‌سازی و عملیات روانی طراحی شده توسط…",HS_Soleimani
149,"RT @vahabzadeh_ali: یکی از بیمارستان‌های خصوصی تهران از یکی از بانکهای مشهد! 
۵۰۰ میلیارد تومان وام ۲۰۰ میلیونی به نام پرسنل و خانواده‌های…",HS_Soleimani
150,RT @HS_Soleimani: @pooriast 😃😃 به عصر یخبندان خوش آمدید,HS_Soleimani
151,@pooriast 😃😃 به عصر یخبندان خوش آمدید,HS_Soleimani
152,RT @mb_ghalibaf: از تمام کسانی که تا این لحظه به بنده و لیست اصلی جبههٔ انقلاب اعتماد داشته‌ و رای داده‌اند، دعوت می‌کنم برای افزایش مشارکت…,HS_Soleimani
153,"RT @1Alibz: جریان ناچیز رائفی برای به دست آوردن قدرت و رای نگاه جوانان ب انقلاب و ارکان نظام رو خراب کرد و رییس قوه را دزد و فاسد خوند!!
چه…",HS_Soleimani
154,"RT @ghademoon_158: غصه ماجرا اینه مخاطبانی که تو خونه‌هایی مثل خونه شهید #روح_الله_عجمیان زندگی می‌کنند؛ 
نمی‌دانند چطور با کاسبی #عتدالتخو…",HS_Soleimani
155,@aghel_ir احتمالا سگ‌های دو پا هستن که دستشون رسیده به بالای بنر !,HS_Soleimani
156,"اوباش سازمان‌دهی شده در فضای شهری در سه چهار روز گذشته تقریبا هرجا فهرست قالیباف در تهران بوده چنین کاری کردند.

البته اوباش فضای مجازی کارشان تمام نشده و هنوز مشغول هستند! https://t.co/tS7sYLMczg",HS_Soleimani
157,"RT @hssaremi: همه لیست‌ها رو روی هم بذاری دو آجر برای مردم جا به جا نکرده‌اند منتها یک صدم قالیباف تخریب نمی‌شوند.
مردم تهران فردا انتخاب م…",HS_Soleimani
158,برای ما تهران هنوز هم رو سفیده ! https://t.co/nECngoFF5n https://t.co/vHvX1cYhOC,HS_Soleimani
